work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_in_gbp,job_title_grouped,employee_residence_grouped,company_location_grouped
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M,38874.42,Data Scientist,FR,FR
2022,MI,FT,Machine Learning Scientist,165000,USD,165000,US,0,US,M,122100.0,Other,US,US
2022,MI,FT,Machine Learning Scientist,135000,USD,135000,US,0,US,M,99900.0,Other,US,US
2022,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,125800.0,Analytics Engineer,US,US
2022,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M,92500.0,Analytics Engineer,US,US
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M,77700.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,70000,USD,70000,US,0,US,M,51800.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,96200.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M,70300.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,150590.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,112480.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,197430,USD,197430,US,100,US,M,146098.2,Data Engineer,US,US
2022,SE,FT,Data Engineer,134760,USD,134760,US,100,US,M,99722.4,Data Engineer,US,US
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,88800.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M,145780.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M,73260.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,162800.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,162000,USD,162000,US,100,US,M,119880.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,105120,EUR,110446,LT,0,LT,M,81730.04,Data Engineer,Other,Other
2022,MI,FT,Data Engineer,75360,EUR,79178,LT,0,LT,M,58591.72,Data Engineer,Other,Other
2022,MI,FT,Data Science Consultant,57000,GBP,70186,GB,0,GB,M,51937.64,Other,GB,GB
2022,MI,FT,Data Science Consultant,42000,GBP,51716,GB,0,GB,M,38269.84,Other,GB,GB
2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,110289.6,Data Architect,US,US
2022,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,84286.0,Data Architect,US,US
2020,MI,FT,Business Data Analyst,95000,USD,95000,US,0,US,M,70300.0,Other,US,US
2021,SE,FT,Data Analyst,115000,USD,115000,US,100,US,S,85100.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,171000,USD,171000,US,100,AU,L,126540.0,Data Analyst,US,AU
2022,EN,FT,Data Analytics Engineer,13000,USD,13000,AR,100,AR,S,9620.0,Other,Other,Other
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,74000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M,57720.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,70300.0,Data Engineer,US,US
2022,SE,FT,Data Specialist,110000,USD,110000,US,0,US,M,81400.0,Other,US,US
2022,SE,FT,Data Specialist,70000,USD,70000,US,0,US,M,51800.0,Other,US,US
2022,EN,FL,Data Analytics Consultant,50000,USD,50000,BE,100,US,S,37000.0,Other,Other,US
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,137566.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,95682.0,Data Scientist,US,US
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,111000.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,SE,FT,Data Engineer,230000,USD,230000,US,100,US,M,170200.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,M,114404.0,Data Engineer,US,US
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,151330.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,105228.0,Machine Learning Engineer,US,US
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,118400.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,55500.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,34987.2,Data Scientist,ES,ES
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,27989.76,Data Scientist,ES,ES
2022,SE,FT,Data Engineer,213000,USD,213000,US,0,US,M,157620.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,152000,USD,152000,US,0,US,M,112480.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,103600.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M,88800.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M,81400.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,51800.0,Data Scientist,US,US
2022,SE,FT,Machine Learning Software Engineer,227200,USD,227200,CA,100,CA,M,168128.0,Other,CA,CA
2022,SE,FT,Machine Learning Software Engineer,168000,USD,168000,CA,100,CA,M,124320.0,Other,CA,CA
2021,EN,FT,3D Computer Vision Researcher,20000,USD,20000,AS,0,AS,M,14800.0,Other,Other,Other
2022,MI,FT,Data Scientist,61000,EUR,64090,DE,0,DE,M,47426.6,Data Scientist,DE,DE
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,0,DE,M,45094.12,Data Scientist,DE,DE
2022,SE,FT,ML Engineer,243000,USD,243000,US,100,US,M,179820.0,Other,US,US
2022,SE,FT,ML Engineer,183000,USD,183000,US,100,US,M,135420.0,Other,US,US
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,129500.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,111000.0,Data Engineer,US,US
2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,96200.0,Data Scientist,US,US
2022,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M,66600.0,Data Scientist,US,US
2022,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,122100.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,91760.0,Data Analyst,US,US
2022,SE,FT,Data Engineer,178000,USD,178000,CA,0,CA,M,131720.0,Data Engineer,CA,CA
2022,SE,FT,Data Engineer,132000,USD,132000,CA,0,CA,M,97680.0,Data Engineer,CA,CA
2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,222000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,96200.0,Data Engineer,US,US
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,125060.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,81844.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,116000,USD,116000,US,100,US,M,85840.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,96000,USD,96000,US,100,US,M,71040.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,75000,GBP,92350,GB,0,GB,M,68339.0,Data Analyst,GB,GB
2022,SE,FT,Data Analyst,57000,GBP,70186,GB,0,GB,M,51937.64,Data Analyst,GB,GB
2022,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M,77700.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,51800.0,Data Analyst,US,US
2022,MI,FT,Machine Learning Researcher,137000,CAD,105236,CA,50,CA,L,77874.64,Other,CA,CA
2022,SE,FT,Data Engineer,194000,USD,194000,US,100,US,M,143560.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,129400,USD,129400,US,100,US,M,95756.0,Data Engineer,US,US
2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M,140600.0,Data Architect,US,US
2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M,99900.0,Data Architect,US,US
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,51800.0,Data Analyst,US,US
2022,EN,FT,Machine Learning Engineer,189750,USD,189750,US,0,US,M,140415.0,Machine Learning Engineer,US,US
2022,EN,FT,Machine Learning Engineer,140250,USD,140250,US,0,US,M,103785.0,Machine Learning Engineer,US,US
2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,96200.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,118400.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,80660.0,Data Analyst,US,US
2022,SE,FT,Research Engineer,250000,USD,250000,US,0,US,M,185000.0,Research Engineer,US,US
2022,SE,FT,Research Engineer,150000,USD,150000,US,0,US,M,111000.0,Research Engineer,US,US
2022,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,152440.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,118400.0,Data Analyst,US,US
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,99900.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2022,SE,FT,Machine Learning Engineer,110000,EUR,115573,FR,100,FR,M,85524.02,Machine Learning Engineer,FR,FR
2022,SE,FT,Machine Learning Engineer,70000,EUR,73546,FR,100,FR,M,54424.04,Machine Learning Engineer,FR,FR
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,118400.0,Data Engineer,US,US
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,99900.0,Data Engineer,US,US
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,111000.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,70300.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M,50536.82,Data Engineer,ES,ES
2022,SE,FT,Data Engineer,40000,EUR,42026,ES,0,ES,M,31099.239999999998,Data Engineer,ES,ES
2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M,141488.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,96200.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M,141488.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,96200.0,Data Engineer,US,US
2022,EN,FT,Machine Learning Research Engineer,63000,EUR,66192,DE,50,DE,L,48982.08,Other,DE,DE
2022,EN,FT,3D Computer Vision Researcher,50000,USD,50000,US,100,CR,S,37000.0,Other,US,Other
2022,SE,FT,Data Engineer,230000,USD,230000,US,0,US,L,170200.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,154600,USD,154600,US,0,US,L,114404.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,70300.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,103600.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,88800.0,Data Scientist,US,US
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,125060.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,81844.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L,59200.0,Data Analyst,US,US
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,137566.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,95682.0,Data Engineer,US,US
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,0,US,M,99900.0,Analytics Engineer,US,US
2022,SE,FT,Analytics Engineer,110000,USD,110000,US,0,US,M,81400.0,Analytics Engineer,US,US
2022,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,114700.0,Other,US,US
2022,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,103600.0,Other,US,US
2022,SE,FT,Data Engineer,205000,USD,205000,US,100,US,M,151700.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,111000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,179500,USD,179500,US,0,US,M,132830.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,134000,USD,134000,US,0,US,M,99160.0,Data Engineer,US,US
2022,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M,133200.0,Data Scientist,US,US
2022,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,88800.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,137566.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,95682.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,129500.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,107300.0,Data Scientist,US,US
2022,SE,FT,Data Architect,235000,USD,235000,US,100,US,M,173900.0,Data Architect,US,US
2022,SE,FT,Data Architect,175000,USD,175000,US,100,US,M,129500.0,Data Architect,US,US
2022,EN,FT,Data Science Consultant,26000,EUR,27317,ES,50,ES,L,20214.579999999998,Other,ES,ES
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,118400.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,66600.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M,50536.82,Data Engineer,ES,ES
2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M,27212.02,Data Engineer,ES,ES
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,107300.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,85100.0,Data Engineer,US,US
2022,MI,FT,Data Specialist,165000,USD,165000,US,0,US,M,122100.0,Other,US,US
2022,MI,FT,Data Specialist,135000,USD,135000,US,0,US,M,99900.0,Other,US,US
2022,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M,124616.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M,77848.0,Data Engineer,US,US
2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GB,100,GB,M,63782.82,Other,GB,GB
2022,MI,FT,Deep Learning Engineer,40000,GBP,49253,GB,100,GB,M,36447.22,Other,GB,GB
2022,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,148000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,118400.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,34987.2,Data Scientist,ES,ES
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,27989.76,Data Scientist,ES,ES
2022,SE,FT,Data Scientist,198800,USD,198800,US,0,US,M,147112.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M,90724.0,Data Scientist,US,US
2022,EN,FL,Machine Learning Engineer,100000,USD,100000,IR,100,IR,M,74000.0,Machine Learning Engineer,Other,Other
2022,MI,FT,BI Data Analyst,100000,EUR,105066,FR,50,FR,M,77748.84,Other,FR,FR
2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,96200.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,MI,FT,Analytics Engineer,85000,GBP,104663,GB,0,GB,M,77450.62,Analytics Engineer,GB,GB
2022,MI,FT,Analytics Engineer,60000,GBP,73880,GB,0,GB,M,54671.2,Analytics Engineer,GB,GB
2022,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M,92500.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M,81400.0,Data Engineer,US,US
2022,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,122100.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,91760.0,Data Analyst,US,US
2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M,109520.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,107000,USD,107000,US,100,US,M,79180.0,Data Scientist,US,US
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,111000.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,118400.0,Data Engineer,US,US
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,99900.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,70300.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,113664.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,79032.0,Data Engineer,US,US
2022,MI,FT,Data Analyst,100000,USD,100000,CA,0,CA,M,74000.0,Data Analyst,CA,CA
2022,MI,FT,Data Analyst,65000,USD,65000,CA,0,CA,M,48100.0,Data Analyst,CA,CA
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,70300.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,60000,EUR,63040,PT,0,PT,M,46649.6,Data Engineer,PT,Other
2022,SE,FT,Data Engineer,35000,EUR,36773,PT,0,PT,M,27212.02,Data Engineer,PT,Other
2022,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,229400.0,Data Engineer,US,US
2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,176860.0,Data Engineer,US,US
2022,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,221630.0,Data Science Manager,US,US
2022,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,181374.0,Data Science Manager,US,US
2022,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M,124320.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,96200.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,100640.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,76960.0,Data Scientist,US,US
2022,MI,FT,Data Engineer,161000,USD,161000,US,100,US,M,119140.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,118000,USD,118000,US,100,US,M,87320.0,Data Engineer,US,US
2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,151700.0,Applied Scientist,US,US
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,136160.0,Applied Scientist,US,US
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,137566.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,95682.0,Data Scientist,US,US
2022,SE,FT,Data Science Manager,247500,USD,247500,US,0,US,M,183150.0,Data Science Manager,US,US
2022,SE,FT,Data Science Manager,172200,USD,172200,US,0,US,M,127428.0,Data Science Manager,US,US
2022,SE,FT,Data Management Specialist,65000,EUR,68293,IT,0,IT,L,50536.82,Other,Other,Other
2022,SE,FT,Data Analyst,177000,USD,177000,US,0,US,M,130980.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,131000,USD,131000,US,0,US,M,96940.0,Data Analyst,US,US
2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,151700.0,Applied Scientist,US,US
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,136160.0,Applied Scientist,US,US
2022,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,108040.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,75480.0,Data Engineer,US,US
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,125060.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,81844.0,Data Analyst,US,US
2022,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M,170200.0,Applied Scientist,US,US
2022,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M,145040.0,Applied Scientist,US,US
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,99900.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,74000.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,59200.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,65000,USD,65000,US,0,US,M,48100.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,99900.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,74000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,50000,GBP,61566,GB,100,GB,M,45558.84,Data Engineer,GB,GB
2022,SE,FT,Data Engineer,35000,GBP,43096,GB,100,GB,M,31891.04,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,175000,USD,175000,US,100,US,M,129500.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M,99900.0,Data Engineer,US,US
2022,EN,FT,Data Scientist,80000,USD,80000,US,0,US,M,59200.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,171125.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,102675.0,Data Engineer,US,US
2022,SE,FT,Analytics Engineer,193750,USD,193750,US,100,US,M,143375.0,Analytics Engineer,US,US
2022,SE,FT,Analytics Engineer,116250,USD,116250,US,100,US,M,86025.0,Analytics Engineer,US,US
2022,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,171125.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,102675.0,Data Engineer,US,US
2022,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,171125.0,Analytics Engineer,US,US
2022,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,102675.0,Analytics Engineer,US,US
2022,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,171125.0,Analytics Engineer,US,US
2022,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,102675.0,Analytics Engineer,US,US
2022,SE,FT,Data Engineer,193750,USD,193750,US,100,US,M,143375.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,116250,USD,116250,US,100,US,M,86025.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,208000,USD,208000,US,100,US,M,153920.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,127000,USD,127000,US,100,US,M,93980.0,Data Scientist,US,US
2022,SE,FT,Research Scientist,300000,USD,300000,US,100,US,M,222000.0,Research Scientist,US,US
2022,SE,FT,Research Scientist,196000,USD,196000,US,100,US,M,145040.0,Research Scientist,US,US
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,151330.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,105228.0,Machine Learning Engineer,US,US
2021,MI,FL,Autonomous Vehicle Technician,45555,USD,45555,AS,50,BS,M,33710.7,Other,Other,Other
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,137566.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,95682.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,34987.2,Data Scientist,ES,ES
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,27989.76,Data Scientist,ES,ES
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,151330.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,105228.0,Machine Learning Engineer,US,US
2022,SE,FT,Data Scientist,205000,USD,205000,US,100,US,M,151700.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,136900.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,137566.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,95682.0,Data Scientist,US,US
2022,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,183150.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,127428.0,Machine Learning Engineer,US,US
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,118400.0,Data Engineer,US,US
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,99900.0,Data Engineer,US,US
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,111000.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,74000.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,81400.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,70300.0,Data Analyst,US,US
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,137566.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,95682.0,Data Scientist,US,US
2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,151700.0,Applied Scientist,US,US
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,136160.0,Applied Scientist,US,US
2022,EN,FT,Data Scientist,6600000,HUF,17684,HU,100,HU,M,13086.16,Data Scientist,Other,Other
2022,SE,FT,Data Science Tech Lead,375000,USD,375000,US,50,US,L,277500.0,Other,US,US
2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M,141488.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,96200.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,166500.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,115736.0,Data Scientist,US,US
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,125060.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,81844.0,Data Analyst,US,US
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,151330.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,105228.0,Machine Learning Engineer,US,US
2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,GB,0,GB,M,77450.62,Machine Learning Engineer,GB,GB
